family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people
5113,38,26,96,12,39,1,29,4,32,35,6
5114,40,53,31,74,1,13,29,47,88,32,5
5115,85,60,27,18,89,95,25,8,14,82,3
5116,12,19,5,39,26,15,54,27,66,96,3
5117,10,74,29,17,40,1,4,49,88,97,4
5118,31,87,46,73,39,26,32,3,18,40,2
5119,5,26,37,62,38,1,95,33,28,46,3
5120,92,36,41,45,82,95,60,14,24,73,6
5121,9,52,32,1,46,68,14,40,33,87,3
5122,31,54,49,94,10,87,73,55,24,72,4
5123,94,28,1,87,10,40,21,80,23,68,5
5124,81,19,80,14,94,96,18,40,4,43,6
5125,94,45,67,80,11,1,8,31,5,55,6
5126,60,49,68,62,52,17,1,7,53,86,4
5127,1,87,40,38,97,54,10,80,31,18,3
5128,16,70,4,59,3,25,11,12,55,58,3
5129,48,26,2,39,12,25,88,68,45,96,3
5130,62,87,1,69,3,68,22,12,66,19,6
5131,40,10,3,1,74,16,88,73,53,44,4
5132,33,39,78,28,85,71,17,52,1,59,5
5133,33,1,38,10,45,26,80,100,78,41,6
5134,74,1,57,4,69,88,79,73,28,72,7
5135,58,21,98,1,4,26,50,92,19,73,3
5136,17,48,73,81,9,46,88,76,77,41,2
5137,86,15,24,4,18,20,25,74,41,23,5
5138,10,38,63,39,85,4,32,65,74,11,6
5139,1,32,38,52,59,25,81,34,33,24,4
5140,73,50,96,68,5,26,40,80,65,74,2
5141,24,61,26,1,4,19,25,87,71,2,4
5142,43,65,61,32,89,52,3,24,33,68,6
5143,59,25,20,31,51,1,52,6,27,28,4
5144,19,7,24,17,33,82,1,94,89,43,5
5145,17,10,63,19,39,37,54,3,6,27,4
5146,12,94,96,7,2,38,52,95,4,3,6
5147,57,34,40,22,96,27,26,30,3,12,6
5148,94,26,45,18,89,54,31,34,52,19,2
5149,96,24,22,41,60,18,98,95,73,48,4
5150,11,39,82,74,14,1,32,80,20,17,4
5151,24,20,6,39,58,61,96,1,10,50,5
5152,88,74,67,54,73,89,40,4,27,19,2
5153,1,49,2,32,75,43,53,59,68,96,4
5154,1,3,14,6,58,73,40,53,24,17,6
5155,8,17,59,52,71,82,55,21,98,13,5
5156,28,8,90,54,60,1,10,37,29,71,2
5157,1,12,5,43,17,80,3,93,23,25,3
5158,72,10,12,60,59,54,96,87,53,81,6
5159,6,53,12,17,29,60,95,5,100,1,2
5160,80,42,32,17,8,81,68,96,94,66,4
5161,1,86,54,8,32,65,17,24,26,98,3
5162,95,47,54,89,38,17,18,21,19,67,4
5163,49,43,56,50,58,1,24,5,38,79,4
5164,89,91,47,80,48,95,59,1,87,10,3
5165,60,74,14,1,6,54,89,42,36,23,5
5166,22,25,26,34,75,40,1,45,79,10,6
5167,45,1,82,30,31,46,58,18,24,87,6
5168,10,61,89,29,70,54,81,6,18,56,4
5169,40,18,1,67,27,13,38,42,25,19,4
5170,26,68,59,35,40,89,24,46,9,43,4
5171,32,70,59,85,23,93,1,87,46,5,4
5172,87,55,82,35,11,1,67,26,33,100,4
5173,67,75,87,45,19,1,13,74,64,24,3
5174,59,46,12,68,54,21,4,87,53,11,3
5175,96,68,44,26,53,5,46,95,23,2,4
5176,42,3,58,89,28,21,39,82,25,1,6
5177,87,47,15,40,17,3,42,21,25,4,4
5178,32,52,42,95,36,83,53,59,18,19,2
5179,95,23,17,60,67,4,6,52,26,38,2
5180,46,68,66,94,82,54,12,1,52,81,3
5181,4,89,38,23,54,31,1,74,27,94,3
5182,88,12,97,42,26,52,1,17,13,45,6
5183,96,42,1,94,32,27,46,73,61,12,3
5184,25,29,38,74,44,20,61,11,10,53,2
5185,17,61,32,60,1,95,19,4,10,11,4
5186,5,10,1,52,6,47,18,88,69,76,5
5187,66,19,33,61,67,12,31,40,29,59,5
5188,49,32,8,45,5,28,40,34,33,95,5
5189,61,96,50,74,21,42,45,31,66,1,4
5190,28,67,88,1,21,66,55,14,46,3,3
5191,66,12,4,1,94,95,67,28,72,89,4
5192,8,7,9,12,24,94,26,53,25,38,8
5193,82,88,22,21,1,68,66,4,35,90,4
5194,40,18,24,96,23,12,81,26,19,44,3
5195,52,42,16,1,7,17,44,58,2,12,2
5196,4,1,31,46,35,88,33,81,54,61,7
5197,80,16,15,61,75,96,53,26,19,52,3
5198,18,31,3,27,74,58,1,80,41,66,6
5199,1,95,60,34,25,43,53,33,8,55,4
5200,1,10,30,46,17,95,35,44,54,29,2
5201,93,66,52,55,4,26,53,1,33,38,2
5202,44,40,88,1,26,19,18,25,3,37,4
5203,18,52,14,38,69,3,53,4,66,60,4
5204,82,74,73,26,67,47,88,94,5,11,4
5205,46,21,75,52,66,54,32,24,96,1,3
5206,73,1,19,23,47,39,61,44,9,13,6
5207,28,25,73,96,18,68,1,100,51,3,3
5208,60,10,40,61,52,5,28,75,56,73,5
5209,2,1,42,20,11,3,25,16,47,96,4
5210,52,94,63,57,3,25,15,96,78,40,3
5211,73,74,16,33,46,77,13,95,5,19,2
5212,30,89,81,95,5,1,74,36,94,42,2
5213,75,25,96,3,18,12,32,14,59,4,5
5214,75,96,89,24,35,7,77,40,95,69,4
5215,27,88,77,12,22,4,89,35,41,70,8
5216,1,77,31,80,66,4,37,96,18,82,4
5217,53,32,17,29,95,6,66,24,54,60,3
5218,29,66,45,98,23,50,7,73,75,5,6
5219,34,6,12,96,73,23,82,3,39,68,2
5220,74,75,8,25,92,34,5,18,66,15,5
5221,36,38,8,32,25,45,43,67,77,10,7
5222,35,50,1,77,24,68,5,87,84,32,5
5223,67,31,24,17,66,20,35,12,26,19,3
5224,1,46,14,38,91,54,15,5,47,32,4
5225,65,94,51,33,11,16,67,7,42,44,3
5226,75,52,40,25,88,10,1,96,20,4,4
5227,28,10,33,1,26,5,17,9,52,20,4
5228,74,1,11,57,89,26,61,49,78,20,2
5229,12,11,89,66,15,2,54,55,40,3,3
5230,81,31,95,47,1,38,35,29,32,8,5
5231,47,1,59,29,89,40,4,30,52,38,6
5232,16,67,59,98,32,31,58,52,8,2,3
5233,5,68,88,67,17,60,92,28,2,78,8
5234,10,65,1,32,45,31,80,54,7,93,3
5235,24,30,60,38,31,54,35,95,61,52,2
5236,1,33,32,19,53,66,16,60,9,52,6
5237,56,12,89,39,74,16,31,82,36,28,6
5238,68,89,30,3,1,58,80,32,39,12,8
5239,54,41,84,32,15,87,1,38,96,63,4
5240,22,4,1,17,47,9,54,23,60,28,3
5241,61,94,48,10,18,21,7,14,1,39,5
5242,1,39,37,4,31,88,16,46,47,26,6
5243,25,1,95,47,58,93,14,59,24,27,4
5244,44,59,40,86,95,24,5,47,75,34,4
5245,52,44,95,54,1,88,26,75,20,50,7
5246,48,10,1,54,5,62,58,80,17,19,5
5247,19,6,87,14,45,25,94,9,33,40,4
5248,11,73,26,58,13,32,5,95,1,37,5
5249,87,45,52,57,31,96,73,75,26,1,3
5250,33,39,12,10,2,1,24,73,99,74,8
5251,62,1,67,74,14,3,81,27,68,9,8
5252,44,32,71,75,45,95,43,64,26,13,4
5253,87,38,81,7,24,28,1,53,75,50,3
5254,19,1,18,89,73,53,46,17,68,12,3
5255,9,75,30,32,66,74,47,94,34,11,6
5256,11,10,40,31,46,33,2,5,80,87,4
5257,50,31,24,95,9,1,43,40,26,3,3
5258,80,30,81,16,19,3,54,39,70,13,3
5259,88,1,61,8,14,12,75,87,32,17,4
5260,16,68,29,38,30,48,3,4,1,17,4
5261,68,29,32,82,45,58,11,1,53,14,2
5262,63,24,19,1,25,95,10,9,38,34,2
5263,88,68,3,81,39,51,49,59,18,69,4
5264,51,68,94,41,53,3,24,77,42,1,4
5265,49,68,42,18,88,7,87,11,10,16,2
5266,88,32,1,68,17,38,61,12,79,95,5
5267,2,74,16,17,46,25,54,36,24,33,3
5268,10,11,61,68,1,40,59,74,87,6,8
5269,68,75,20,22,80,1,52,26,11,16,4
5270,75,82,12,88,67,20,9,27,60,38,4
5271,18,22,59,19,67,98,6,81,12,52,4
5272,82,8,52,95,17,75,59,60,34,45,3
5273,36,38,43,33,4,2,39,24,54,12,4
5274,26,1,57,6,49,12,37,48,39,27,4
5275,22,13,1,7,54,8,53,45,67,66,5
5276,66,58,1,25,20,92,11,73,63,89,3
5277,45,62,73,72,25,5,26,51,22,1,4
5278,38,43,45,11,58,82,67,64,63,39,4
5279,18,6,5,12,38,68,27,7,45,40,3
5280,16,73,57,38,7,3,52,1,39,32,4
5281,1,75,24,46,69,9,25,57,99,2,6
5282,10,1,38,41,30,59,68,16,52,89,5
5283,20,84,22,17,54,58,95,30,74,16,5
5284,3,25,73,20,57,53,80,1,19,40,4
5285,80,16,35,34,4,59,96,37,38,33,4
5286,47,50,4,39,40,81,88,24,74,1,4
5287,1,42,81,94,12,74,49,80,15,95,3
5288,13,1,54,81,28,86,27,9,94,5,4
5289,22,88,66,26,38,12,54,10,13,60,3
5290,54,74,95,26,56,16,81,5,10,88,2
5291,18,82,12,11,64,42,1,51,38,54,5
5292,89,67,48,96,7,19,42,95,74,88,6
5293,1,12,81,19,80,73,45,40,44,42,5
5294,57,19,54,8,94,41,67,80,32,60,5
5295,18,60,74,54,53,33,12,68,9,87,2
5296,23,10,94,20,40,80,19,1,7,36,4
5297,93,1,47,53,33,28,40,41,14,15,3
5298,59,61,32,42,81,8,21,60,87,3,5
5299,4,16,19,36,74,88,86,12,42,54,2
5300,40,45,6,39,52,7,77,58,22,21,4
5301,61,32,23,3,20,46,51,25,10,36,4
5302,71,31,24,12,94,74,4,40,66,73,4
5303,18,87,1,3,4,9,43,25,95,23,5
5304,32,61,3,15,89,31,66,18,82,78,3
5305,61,17,43,39,21,1,32,2,68,46,2
5306,18,54,16,32,59,37,88,5,44,52,3
5307,45,24,39,73,26,17,25,66,10,74,5
5308,82,96,57,6,3,10,19,59,68,25,6
5309,76,68,53,52,19,1,80,5,59,60,4
5310,23,67,30,89,81,66,68,47,98,71,7
5311,20,89,50,80,11,5,13,81,1,24,3
5312,22,53,67,50,100,14,42,66,98,19,4
5313,23,44,2,1,77,87,66,60,75,40,3
5314,39,47,89,19,10,67,49,40,2,30,6
5315,17,25,38,27,24,1,2,12,15,75,6
5316,1,75,12,17,70,52,4,23,73,29,5
5317,40,50,87,61,33,70,17,77,45,1,6
5318,26,40,51,27,94,3,52,61,31,32,3
5319,1,16,81,5,17,24,80,61,33,31,5
5320,26,85,13,94,1,40,28,45,92,71,5
5321,48,32,73,41,33,66,3,81,50,53,4
5322,90,20,4,27,10,61,8,25,19,96,4
5323,60,25,37,10,1,80,18,46,16,39,6
5324,87,39,69,67,1,24,54,3,5,19,7
5325,18,41,11,96,1,36,90,6,47,58,5
5326,15,52,9,33,68,21,50,38,48,26,3
5327,60,100,88,44,4,1,48,20,25,54,5
5328,1,52,26,4,27,89,74,6,63,61,4
5329,65,56,51,11,39,1,80,81,3,94,2
5330,95,26,77,9,3,11,73,12,67,16,2
5331,72,18,6,25,11,30,61,4,8,56,5
5332,34,48,55,19,11,76,53,86,99,39,4
5333,39,59,31,17,27,32,41,10,44,26,4
5334,38,56,31,19,34,18,96,53,28,11,3
5335,24,13,54,33,4,96,39,10,46,1,3
5336,19,40,23,8,54,74,81,33,16,1,4
5337,1,84,85,7,17,6,31,24,5,53,2
5338,96,52,13,41,18,2,1,33,39,75,4
5339,66,39,64,25,67,8,82,80,6,19,3
5340,5,6,12,40,85,17,4,11,16,3,8
5341,44,10,12,21,59,80,46,1,89,25,2
5342,25,79,9,14,19,36,1,59,26,50,3
5343,95,63,88,87,10,45,1,13,99,74,6
5344,12,17,61,26,32,49,60,66,53,82,6
5345,74,87,1,44,78,31,94,58,81,14,2
5346,87,55,25,37,20,12,40,66,1,61,3
5347,89,100,59,94,87,90,31,47,86,40,4
5348,47,52,39,8,92,9,90,25,1,94,5
5349,18,80,7,26,54,4,95,12,27,52,4
5350,12,21,40,81,54,32,73,47,58,22,5
5351,73,47,19,45,20,52,22,91,12,95,3
5352,22,68,94,36,44,1,73,19,89,58,4
5353,31,80,5,1,25,3,96,26,94,24,8
5354,95,19,46,32,88,60,17,24,1,36,4
5355,48,38,3,5,61,46,96,14,68,32,7
5356,46,1,11,65,61,12,54,39,19,89,2
5357,44,11,58,10,80,47,32,4,3,45,3
5358,50,28,27,47,5,32,38,46,18,75,2
5359,16,26,13,67,17,95,59,52,4,11,4
5360,74,75,1,49,30,54,55,58,96,39,5
5361,87,1,94,59,24,50,49,10,28,42,3
5362,10,3,39,98,55,26,81,7,14,11,3
5363,96,8,29,1,45,54,82,13,52,16,7
5364,49,1,38,18,46,25,48,75,96,67,5
5365,68,1,66,83,59,14,25,71,95,19,4
5366,80,9,22,48,17,81,43,53,10,64,3
5367,6,1,30,61,18,7,95,73,17,60,3
5368,31,1,97,74,24,28,8,87,51,10,2
5369,33,4,59,19,11,68,18,1,12,10,5
5370,1,10,16,74,17,99,39,33,60,21,3
5371,39,1,26,59,88,32,40,81,47,94,5
5372,19,41,96,47,72,32,89,61,23,59,4
5373,26,87,19,1,76,73,22,80,82,13,4
5374,62,46,40,23,53,59,75,80,11,81,2
5375,82,12,96,68,23,64,48,38,73,88,2
5376,11,25,89,38,5,93,32,2,3,7,5
5377,77,19,74,39,16,24,25,40,5,61,4
5378,94,82,16,32,73,1,44,49,3,22,4
5379,60,4,20,28,46,31,52,3,32,33,6
5380,46,53,32,91,57,10,27,26,88,21,3
5381,4,19,60,92,42,41,74,20,10,46,6
5382,85,1,26,63,75,59,7,12,45,8,6
5383,85,61,74,67,81,87,59,30,47,9,4
5384,67,83,28,1,49,20,31,22,98,60,4
5385,6,95,67,89,13,57,94,32,65,80,5
5386,25,54,61,1,59,67,80,87,41,27,6
5387,95,40,26,17,46,47,24,89,92,69,3
5388,54,51,1,48,61,14,24,76,96,94,2
5389,74,54,15,8,9,35,17,2,1,68,8
5390,40,68,99,9,47,31,5,14,4,59,4
5391,24,19,88,52,17,26,20,10,92,73,5
5392,96,61,26,43,86,10,35,19,95,87,4
5393,80,3,40,32,85,81,60,19,50,25,5
5394,91,67,81,18,5,40,50,38,20,11,2
5395,53,29,75,67,39,83,18,48,44,45,4
5396,96,11,5,12,26,4,95,61,49,32,4
5397,7,5,88,20,52,68,57,25,12,24,6
5398,66,1,17,46,67,73,11,47,5,40,4
5399,46,17,53,68,69,13,75,48,14,47,5
5400,46,1,61,74,92,12,62,17,30,27,5
5401,45,57,88,80,13,30,46,53,1,71,2
5402,42,45,17,1,61,52,26,88,50,40,3
5403,67,55,95,90,26,3,17,37,59,87,4
5404,41,10,32,24,1,94,17,7,29,98,2
5405,68,11,33,94,10,17,60,26,59,20,2
5406,5,65,31,63,80,1,40,53,92,89,4
5407,44,95,28,62,39,17,49,94,12,29,3
5408,49,94,41,10,32,4,97,3,95,37,3
5409,45,89,6,1,54,26,61,66,55,27,5
5410,32,59,54,95,98,55,8,52,78,31,8
5411,52,4,50,98,32,5,58,1,100,44,2
5412,26,95,3,13,32,28,4,57,59,11,5
5413,80,89,5,1,94,26,96,59,13,20,4
5414,26,60,59,53,98,12,39,4,83,88,6
5415,77,59,17,60,12,68,47,84,94,53,4
5416,81,32,29,1,87,34,25,4,19,41,4
5417,49,18,82,98,1,95,31,19,33,73,5
5418,5,60,52,92,1,75,95,100,29,4,5
5419,79,7,31,4,57,12,22,37,36,39,3
5420,4,10,1,71,31,59,82,46,32,94,6
5421,36,17,19,5,1,27,51,79,53,82,3
5422,10,75,40,27,96,82,9,34,95,86,7
5423,9,6,5,54,21,94,1,31,38,82,2
5424,16,90,6,88,22,95,75,2,77,48,2
5425,20,47,33,95,32,81,45,61,14,88,8
5426,3,57,6,9,89,95,25,4,1,18,4
5427,39,5,18,40,3,68,6,44,46,93,7
5428,10,93,56,35,53,47,73,55,12,25,7
5429,38,1,75,19,96,55,49,89,11,43,8
5430,3,87,46,26,17,52,89,60,81,19,3
5431,1,89,3,61,67,12,94,45,46,48,2
5432,31,18,24,93,76,1,3,58,88,4,7
5433,46,1,82,68,14,3,32,18,10,58,5
5434,12,19,51,4,35,48,11,1,41,66,6
5435,1,17,39,4,49,66,18,41,87,67,3
5436,19,73,25,33,80,99,69,24,53,94,4
5437,94,59,1,18,39,74,68,89,9,12,2
5438,10,63,47,67,7,68,81,4,83,11,2
5439,25,45,10,100,12,1,23,17,11,80,4
5440,39,97,1,61,10,7,22,50,18,4,6
5441,58,88,21,4,49,1,96,12,18,35,5
5442,16,75,5,73,40,3,56,70,38,26,2
5443,87,66,59,1,17,89,55,79,26,47,3
5444,25,54,41,11,73,15,66,76,53,1,3
5445,52,17,61,67,31,6,88,18,25,7,3
5446,80,32,83,38,52,1,26,94,48,30,3
5447,39,47,19,44,40,14,38,21,1,48,6
5448,42,89,8,65,1,53,33,24,66,20,4
5449,87,40,25,54,38,22,1,45,96,5,5
5450,76,7,23,79,60,87,77,11,1,55,8
5451,68,67,55,25,1,52,66,82,60,42,4
5452,1,19,69,48,96,24,60,12,33,47,5
5453,24,26,18,54,20,87,7,40,31,46,2
5454,4,12,15,80,95,40,75,7,29,1,5
5455,33,39,88,11,66,99,53,20,27,15,4
5456,5,59,39,60,57,1,4,29,54,71,4
5457,88,22,61,39,80,28,37,47,2,1,4
5458,96,33,12,23,19,80,18,52,32,74,3
5459,52,94,26,4,45,73,1,53,11,24,4
5460,40,96,12,4,5,14,58,23,80,78,5
5461,45,17,96,21,3,89,7,6,82,99,4
5462,1,10,53,47,34,96,45,5,81,28,7
5463,1,54,97,45,88,21,11,39,4,60,5
5464,1,23,86,51,89,52,96,54,26,59,3
5465,2,87,78,39,24,33,59,12,15,46,4
5466,48,54,40,74,41,20,22,59,70,73,7
5467,38,59,80,4,45,10,42,47,75,29,5
5468,1,11,44,69,4,16,52,37,27,34,2
5469,5,3,73,1,46,68,25,29,21,13,6
5470,1,47,67,27,46,10,96,80,60,61,6
5471,8,18,1,81,20,87,75,29,2,10,6
5472,88,12,55,5,33,10,36,31,75,39,3
5473,25,14,4,12,10,88,3,1,18,17,5
5474,29,14,94,44,98,21,6,33,1,10,6
5475,5,26,84,74,12,33,53,60,3,1,3
5476,10,18,38,36,4,53,81,49,13,68,4
5477,36,1,91,73,99,68,81,55,100,67,5
5478,90,10,21,54,59,5,12,8,82,24,2
5479,23,1,90,77,40,60,67,87,10,26,7
5480,45,1,47,59,15,12,4,38,23,46,4
5481,48,40,67,26,33,19,28,1,25,49,3
5482,3,82,59,18,31,62,64,19,47,81,3
5483,28,25,32,3,22,10,20,26,74,76,3
5484,68,81,66,70,60,42,34,40,47,1,8
5485,43,95,31,39,27,18,85,96,88,67,2
5486,65,32,49,86,3,54,56,51,88,39,5
5487,24,81,98,64,32,62,26,47,8,38,5
5488,52,10,54,3,49,14,40,24,51,68,7
5489,25,81,18,69,24,40,68,96,33,58,6
5490,27,1,14,2,42,87,12,57,47,28,6
5491,22,68,32,24,20,13,17,53,12,31,3
5492,61,25,1,81,14,74,59,40,5,67,3
5493,13,32,10,36,1,42,4,38,9,54,4
5494,14,55,74,24,66,3,8,57,16,81,3
5495,49,47,39,24,67,52,73,40,48,10,5
5496,53,50,14,47,59,58,11,68,89,28,6
5497,96,87,60,25,26,61,29,1,59,81,5
5498,1,82,67,10,17,83,54,63,68,13,2
5499,59,80,4,8,10,68,19,14,96,75,5
5500,5,68,98,23,31,33,40,35,56,65,4
5501,32,74,55,11,39,80,18,58,65,59,4
5502,4,31,10,52,39,46,1,78,40,8,4
5503,80,75,53,59,25,66,42,40,13,47,6
5504,5,82,4,24,41,61,94,45,14,38,2
5505,1,92,9,18,5,21,39,54,2,73,7
5506,1,20,59,89,26,33,54,19,21,28,2
5507,84,1,68,7,28,43,5,33,73,12,5
5508,49,96,32,43,52,5,3,24,26,8,4
5509,3,4,47,11,42,67,18,24,45,61,2
5510,28,88,16,20,59,14,11,82,73,95,5
5511,67,64,48,29,21,12,96,51,24,11,5
5512,73,71,83,48,47,80,66,7,5,10,2
5513,5,22,24,81,20,39,87,88,54,12,3
5514,8,16,3,32,10,89,74,45,96,85,2
5515,50,27,22,31,61,48,81,6,47,52,4
5516,82,1,32,45,23,27,3,19,89,9,4
5517,40,36,11,41,44,57,4,76,51,25,5
5518,8,1,60,25,40,43,83,73,39,17,3
5519,21,82,2,39,32,24,52,42,25,19,2
5520,94,55,38,73,82,1,9,18,17,33,4
5521,6,94,7,67,46,56,19,1,23,62,2
5522,26,25,24,67,30,1,18,22,38,59,4
5523,10,7,74,15,1,73,71,67,47,98,6
5524,44,35,47,21,96,49,40,39,1,20,6
5525,17,44,40,16,59,10,1,54,2,89,4
5526,82,61,46,96,83,53,81,87,95,69,3
5527,16,61,3,5,10,53,30,46,94,21,4
5528,95,93,1,10,87,2,4,63,73,16,2
5529,54,1,46,27,3,60,19,59,11,35,4
5530,60,17,40,75,3,33,32,15,89,80,4
5531,36,39,26,73,59,1,19,15,27,24,5
5532,29,25,90,31,40,73,32,38,66,37,5
5533,1,3,73,45,80,55,10,94,61,28,5
5534,12,73,55,98,21,38,14,22,67,39,5
5535,6,47,75,5,7,19,35,49,61,1,4
5536,19,47,18,96,6,45,11,83,31,49,4
5537,1,46,24,37,4,39,67,12,31,88,2
5538,37,74,7,11,18,26,83,96,3,24,4
5539,95,27,39,58,11,15,25,67,73,16,3
5540,87,54,1,52,4,33,88,15,3,40,3
5541,82,67,71,18,60,4,88,1,80,52,5
5542,73,46,74,9,89,18,38,33,12,67,6
5543,18,46,5,20,60,10,15,4,6,95,3
5544,65,1,74,38,42,49,31,60,96,53,8
5545,30,9,27,64,74,10,90,51,12,8,7
5546,86,18,39,8,62,3,37,92,96,38,2
5547,95,27,50,3,97,1,84,46,58,8,5
5548,27,52,30,57,100,87,81,99,65,83,5
5549,70,39,2,7,81,45,29,18,31,61,4
5550,1,36,80,29,56,82,25,4,61,22,6
5551,38,2,8,54,24,17,73,89,31,87,4
5552,12,71,87,73,7,62,18,100,53,66,4
5553,87,48,94,25,31,75,12,17,42,66,4
5554,31,45,53,99,83,91,40,38,25,81,3
5555,72,35,26,33,88,82,52,14,32,15,2
5556,1,89,51,61,43,47,66,82,7,9,3
5557,1,49,10,26,33,11,8,30,24,66,2
5558,1,3,12,10,68,39,96,52,99,60,3
5559,68,8,11,1,20,28,18,75,12,84,3
5560,2,87,21,81,47,39,46,27,74,31,7
5561,18,1,75,20,16,28,23,53,24,54,3
5562,27,33,16,25,87,46,95,40,3,32,2
5563,47,6,15,2,66,3,68,1,100,29,2
5564,33,66,4,76,46,40,18,57,54,21,3
5565,20,18,46,31,87,1,6,61,8,75,2
5566,33,9,8,88,25,45,28,1,39,54,4
5567,74,8,89,46,20,51,18,39,24,25,4
5568,90,11,9,1,19,59,45,25,40,54,3
5569,12,15,61,9,5,1,98,39,27,34,2
5570,1,9,7,49,5,82,53,80,75,52,5
5571,32,40,19,14,53,70,96,18,5,46,8
5572,10,27,24,17,88,96,47,32,68,52,7
5573,53,1,52,99,76,55,33,68,18,31,4
5574,66,1,8,96,73,91,74,28,18,68,4
5575,25,3,1,19,38,53,94,60,87,4,6
5576,51,46,28,41,82,88,73,57,3,76,2
5577,1,95,68,29,60,87,17,10,47,67,4
5578,62,41,22,1,3,15,45,38,60,95,6
5579,74,26,75,66,89,40,81,17,45,11,7
5580,87,33,46,82,45,60,15,1,11,17,3
5581,39,11,62,44,58,1,65,18,33,60,3
5582,54,57,59,15,27,47,38,3,86,4,3
5583,43,48,47,1,3,69,45,75,4,16,2
5584,73,3,5,96,13,1,45,2,89,26,3
5585,66,38,3,53,1,54,10,19,60,18,8
5586,22,45,95,30,66,17,88,74,52,35,3
5587,24,97,4,94,61,62,1,43,54,46,3
5588,36,45,58,4,96,26,42,82,25,89,4
5589,3,19,11,54,1,21,38,6,40,30,4
5590,85,17,39,45,21,11,68,1,55,29,6
5591,54,1,68,18,22,53,16,26,88,36,4
5592,33,92,46,20,75,50,18,1,4,44,2
5593,45,87,81,8,48,24,10,11,61,75,4
5594,95,24,83,14,46,98,13,74,25,40,3
5595,18,53,30,59,46,11,31,32,12,19,5
5596,7,48,59,82,2,1,89,99,23,18,2
5597,29,5,32,17,15,2,19,72,1,26,5
5598,24,12,53,92,16,80,39,66,96,17,5
5599,7,31,25,54,1,33,22,4,11,24,4
5600,44,26,7,28,40,68,3,94,10,57,5
5601,29,1,78,73,13,18,7,23,5,96,3
5602,61,45,88,22,10,13,1,38,28,63,5
5603,42,74,89,9,38,59,33,16,60,1,6
5604,46,13,55,32,21,23,54,98,10,40,3
5605,47,75,25,80,52,24,51,11,15,61,3
5606,9,24,12,89,54,36,10,94,17,59,4
5607,50,93,19,68,32,64,27,18,49,15,6
5608,1,3,54,87,28,38,26,7,65,82,4
5609,72,13,1,61,46,21,39,47,50,17,3
5610,51,68,10,38,87,1,25,67,90,74,8
5611,87,1,74,10,46,97,15,25,47,73,4
5612,80,81,36,82,1,68,24,49,47,95,5
5613,53,51,10,27,92,18,5,1,75,9,4
5614,13,67,57,32,23,74,14,37,22,4,4
5615,46,32,5,26,11,10,1,38,24,12,2
5616,39,33,21,61,9,86,18,59,1,35,2
5617,53,40,73,12,86,89,52,66,67,25,5
5618,24,11,45,7,54,10,1,66,12,47,5
5619,80,95,27,53,23,18,54,1,89,96,4
5620,81,88,38,8,97,25,61,70,66,59,3
5621,5,68,60,59,11,23,52,92,3,1,6
5622,54,15,10,11,26,1,27,5,87,47,4
5623,60,94,8,31,20,11,16,88,39,100,2
5624,68,18,17,1,51,13,54,6,75,57,5
5625,41,48,59,49,24,100,1,47,89,32,6
5626,82,37,3,2,12,40,69,33,34,18,4
5627,93,1,47,25,53,5,38,75,32,3,7
5628,75,6,94,80,50,38,17,33,44,24,2
5629,10,11,26,19,32,91,40,49,8,4,4
5630,76,10,32,88,94,61,39,33,59,38,3
5631,1,81,25,96,72,39,53,19,3,24,2
5632,25,88,37,1,13,23,16,27,81,40,8
5633,36,32,68,18,46,12,89,7,74,87,4
5634,1,94,18,82,53,41,47,22,26,4,5
5635,61,82,66,37,96,59,26,45,1,12,2
5636,33,85,54,49,18,95,78,88,74,5,4
5637,50,96,87,59,4,54,16,32,46,26,5
5638,8,47,26,60,38,9,65,41,89,4,3
5639,23,39,54,91,74,61,87,75,52,10,6
5640,17,5,95,11,66,33,53,81,12,32,4
5641,37,24,95,23,25,80,54,18,11,34,4
5642,66,93,74,87,24,47,10,39,94,73,2
5643,1,90,7,61,26,11,81,17,41,3,5
5644,31,1,26,19,17,25,47,96,40,27,5
5645,3,86,24,51,9,11,81,38,33,14,3
5646,98,78,24,95,18,40,29,1,6,54,3
5647,11,15,68,57,26,59,1,82,53,25,6
5648,61,25,31,1,39,23,57,68,24,33,4
5649,12,75,1,31,24,40,61,3,53,15,2
5650,3,1,95,53,14,31,39,68,12,35,5
5651,24,5,22,16,10,1,82,3,52,69,6
5652,33,11,26,87,24,57,89,97,59,2,4
5653,40,87,52,32,14,50,69,31,17,81,6
5654,40,4,46,53,1,47,56,75,17,96,6
5655,74,57,49,39,72,99,10,50,32,54,3
5656,43,8,24,1,2,16,25,49,40,5,4
5657,18,46,39,31,80,70,11,82,1,20,5
5658,25,23,64,5,22,12,60,8,1,93,5
5659,31,18,55,46,44,73,21,4,74,32,3
5660,64,73,51,89,46,53,12,55,2,10,2
5661,53,46,59,66,94,74,16,4,25,26,4
5662,52,73,66,1,4,2,68,19,45,25,2
5663,23,1,39,35,24,27,3,87,67,89,7
5664,31,62,59,17,8,75,61,64,3,1,4
5665,80,75,6,68,61,22,10,52,3,20,3
5666,45,61,12,11,3,94,15,1,68,53,5
5667,25,73,23,21,9,84,1,38,36,41,4
5668,94,11,18,100,47,51,39,1,81,25,2
5669,1,81,82,24,26,88,14,33,64,45,4
